geneID	geneName
708	g4406.t1	DYHC1_RAT
709	g4406.t2	DYHC1_MOUSE
710	g4406.t3	DYHC1_HUMAN
711	g4407.t1	DYHC1_MOUSE
712	g4408.t1	DYHC1_MOUSE
713	g4408.t1	DYHC1_MOUSE
714	g4409.t1	DYHC_NEUCR
715	g4410.t1	DYHC1_MOUSE
716	g4410.t2	DYHC1_MOUSE
717	g4414.t1	NRDE2_HUMAN
718	g4415.t1	NRDE2_MOUSE
719	g4418.t1	QPCT_MOUSE
720	g4418.t2	QPCT_MOUSE
721	g4419.t1	SMAG1_XENLA
722	g4420.t1	CGRF1_MOUSE
723	g4422.t1	SRF_XENLA
724	g4424.t1	GCH1_CHICK
725	g4426.t1	FANCL_MOUSE
726	g4427.t1	VRK1_MOUSE
727	g4427.t2	VRK1_MOUSE
728	g4428.t1	PPR37_DANRE
729	g4430.t1	SCFD1_MOUSE
730	g4432.t1	PIGF_MOUSE
731	g4433.t1	BSCL2_BOVIN
732	g4434.t1	CENPV_MOUSE
733	g4436.t1	SYNE1_HUMAN
734	g4436.t1	SYNE1_HUMAN
735	g4437.t1	MS300_DROME
736	g4438.t1	MS300_DROME
737	g4438.t1	MS300_DROME
738	g4438.t1	MS300_DROME
739	g4439.t1	SYNE1_MOUSE
740	g4439.t1	SYNE1_MOUSE
741	g4439.t1	SYNE1_MOUSE
742	g4445.t1	SYNE1_HUMAN
743	g4445.t2	SYNE1_HUMAN
744	g4446.t1	SYNE1_HUMAN
745	g4446.t1	SYNE1_HUMAN
746	g4446.t2	SYNE1_HUMAN
747	g4446.t2	SYNE1_HUMAN
748	g4447.t1	TAF1A_HUMAN
749	g4448.t1	TAF6L_MOUSE
750	g4448.t2	TAF6L_MOUSE
751	g4455.t1	SYT16_HUMAN
752	g4456.t1	RDH12_HUMAN
753	g4457.t1	RDH14_BOVIN
754	g4458.t1	ECH1_MOUSE
755	g4459.t1	DRC8_MOUSE
756	g4460.t1	HNRL1_MOUSE
757	g4463.t1	MUS81_XENTR
758	g4463.t1	MUS81_XENTR
759	g4464.t1	FBP1_STRPU
760	g4464.t1	FBP1_STRPU
761	g4464.t1	FBP1_STRPU
762	g4464.t1	FBP1_STRPU
763	g4464.t1	FBP1_STRPU
764	g4464.t2	SVEP1_HUMAN
765	g4464.t2	SVEP1_HUMAN
766	g4464.t2	SVEP1_HUMAN
767	g4464.t2	SVEP1_HUMAN
768	g4464.t2	SVEP1_HUMAN
769	g4464.t2	SVEP1_HUMAN
770	g4464.t2	SVEP1_HUMAN
771	g4465.t1	SRPX_HUMAN
772	g4466.t1	RRP36_NEMVE
773	g4468.t1	EMAL6_HUMAN
774	g4470.t1	REL_MELGA
775	g4471.t1	SPAST_MOUSE
776	g4471.t2	SPAST_RAT
777	g4472.t1	PNO1_NEMVE
778	g4473.t1	KPTN_MOUSE
779	g4474.t1	VDRB_DANRE
780	g4474.t1	VDRB_DANRE
781	g4476.t1	RSAD2_ONCMY
782	g4477.t1	ARV1_BOVIN
783	g4478.t1	PLHD1_HUMAN
784	g4478.t2	PLHD1_HUMAN
785	g4480.t1	CP2J4_RAT
786	g4481.t1	RSAD2_DANRE
787	g4482.t1	CK068_DANRE
788	g4483.t1	AKT3_HUMAN
789	g4483.t2	AKT3_HUMAN
790	g4487.t1	S5A1_RAT
791	g4488.t1	ZFYV1_MOUSE
792	g4489.t1	TGRM1_MOUSE
793	g4489.t1	TGRM1_MOUSE
794	g4489.t1	TGRM1_MOUSE
795	g4494.t1	KLH28_MOUSE
796	g4496.t1	INSM1_XENLA
797	g4498.t1	RGPA1_RAT
798	g4498.t1	RGPA1_RAT
799	g4499.t1	CC170_HUMAN
800	g4500.t1	CC170_HUMAN
801	g4503.t1	ANKE1_HUMAN
802	g4504.t1	MEN1_RAT
803	g4506.t1	ACBP4_ARATH
804	g4511.t1	CFA70_MOUSE
805	g4511.t2	CFA70_MOUSE
806	g4511.t2	CFA70_MOUSE
807	g4512.t1	DTD1_BOVIN
808	g4513.t1	NCKX4_HUMAN
809	g4514.t1	RBBP9_MOUSE
810	g4515.t1	RBBP9_RAT
811	g4518.t1	UBR7_HUMAN
812	g4520.t1	SETD3_CHICK
813	g4521.t1	CCNK_MOUSE
814	g4522.t1	TTC13_HUMAN
815	g4523.t1	SIA7B_CHICK
816	g4524.t1	MOCS1_MOUSE
817	g4526.t1	MOCS1_BOVIN
818	g4527.t1	HLX_BOVIN
819	g4528.t1	YLPM1_MOUSE
820	g4529.t1	YLPM1_RAT
821	g4534.t1	CC85C_XENTR
822	g4536.t1	PHF10_HUMAN
823	g4537.t1	PHF10_XENLA
824	g4542.t1	CE128_HUMAN
825	g4543.t1	ACM3_RAT
826	g4544.t1	BROX_XENTR
827	g4545.t1	STON2_MOUSE
828	g4551.t1	NPAS4_MOUSE
829	g4552.t1	TRM61_HUMAN
830	g4553.t1	RSH4A_HUMAN
831	g4553.t1	RSH4A_HUMAN
832	g4554.t1	SAV1_MOUSE
833	g4556.t1	PLB1_RAT
834	g4556.t1	PLB1_RAT
835	g4556.t1	PLB1_RAT
836	g4556.t1	PLB1_RAT
837	g4557.t1	PLB1_MONDO
838	g4557.t1	PLB1_MONDO
839	g4557.t1	PLB1_MONDO
840	g4558.t1	STYX_HUMAN
841	g4559.t1	MOXD1_DANRE
842	g4560.t1	UNC42_CAEEL
843	g4562.t1	MCFD2_PONAB
844	g4563.t1	ACNT1_MOUSE
845	g4563.t2	ACNT1_MOUSE
846	g4564.t1	ACNT2_RAT
847	g4565.t1	KI16B_HUMAN
848	g4565.t2	KI16B_HUMAN
849	g4566.t1	KI16B_MOUSE
850	g4567.t1	MOT14_HUMAN
851	g4568.t1	MOT13_MOUSE
852	g4569.t1	DYL1_DROME
853	g4570.t1	DYL1_DROME
854	g4571.t1	DYL1_DROME
855	g4572.t1	FKBP2_MOUSE
856	g4573.t1	SMD2_CAEEL
857	g4574.t1	SRSF4_MOUSE
858	g4574.t2	SRSF4_MOUSE
859	g4574.t3	SRSF4_MOUSE
860	g4575.t1	ERG28_MOUSE
861	g4577.t1	PCX1_HUMAN
862	g4578.t1	PCX1_HUMAN
863	g4579.t1	M3K9_MOUSE
864	g4580.t1	KAD7_HUMAN
865	g4581.t1	RAB1A_RAT
866	g4582.t1	ERO1A_BOVIN
867	g4583.t1	ERO1B_MOUSE
868	g4583.t2	ERO1B_MOUSE
869	g4585.t1	DYL1_CHLRE
870	g4586.t1	NAA30_HUMAN
871	g4588.t1	ACH10_CHICK
872	g4590.t1	B3GT1_PONPY
873	g4591.t1	B3GT1_PONPY
874	g4592.t1	B3GT1_PONPY
875	g4599.t1	MAAI_MOUSE
876	g4600.t1	LFTY1_MOUSE
877	g4603.t1	SDE2_RAT
878	g4605.t1	DPOA2_HUMAN
879	g4606.t1	IKBE_MOUSE
880	g4609.t1	NENF_BOVIN
881	g4610.t1	ASPP1_HUMAN
882	g4611.t1	ASPP1_MOUSE
883	g4612.t1	RHGBA_HUMAN
884	g4613.t1	AP2S1_RAT
885	g4614.t1	RPAC1_MOUSE
886	g4616.t1	PTK7_CHICK
887	g4617.t1	PTK7_CHICK
888	g4619.t1	LRC40_DANRE
889	g4621.t1	TMM26_HUMAN
890	g4622.t1	TMM26_HUMAN
891	g4623.t1	TMM26_HUMAN
892	g4624.t1	ANGE2_HUMAN
893	g4628.t1	FCGBP_HUMAN
894	g4632.t1	TYDP1_MOUSE
895	g4634.t1	VSX2_CHICK
896	g4636.t1	PLD3_XENLA
897	g4637.t1	CATL_SCHMA
898	g4638.t1	ADH_SULAC
899	g4638.t2	ADH_SULAC
900	g4638.t3	ADH_SULAC
901	g4639.t1	ADH_SULAC
902	g4640.t1	RNOY_CRAGI
903	g4644.t1	HYLS1_BOVIN
904	g4645.t1	MABP1_XENLA
905	g4645.t2	MABP1_XENLA
906	g4648.t1	SRR_HUMAN
907	g4651.t1	SRBD1_HUMAN
908	g4654.t1	PKDCC_HUMAN
909	g4655.t1	FRMD8_XENLA
910	g4655.t2	FRMD8_HUMAN
911	g4658.t1	ZC3HE_MOUSE
912	g4658.t1	ZC3HE_MOUSE
913	g4659.t1	OPSP_COLLI
914	g4661.t1	CES2_CAEEL
915	g4664.t1	CSKMT_DANRE
916	g4666.t1	ACS2L_MOUSE
917	g4667.t1	PPN_DROME
918	g4667.t1	PPN_DROME
919	g4667.t1	PPN_DROME
920	g4667.t1	PPN_DROME
921	g4667.t1	PPN_DROME
922	g4667.t1	PPN_DROME
923	g4668.t1	PXDN_XENTR
924	g4668.t1	PXDN_XENTR
925	g4670.t1	HTD2_HUMAN
926	g4671.t1	ISM1_MOUSE
927	g4672.t1	DZAN1_MOUSE
928	g4674.t1	CSC1_DANRE
929	g4674.t2	CSC1_DANRE
930	g4677.t1	PSME4_HUMAN
931	g4678.t1	PSME4_BOVIN
932	g4679.t1	PSME4_BOVIN
933	g4680.t1	PSM4A_DANRE
934	g4681.t1	PSME4_XENLA
935	g4682.t1	ACYP1_XENTR
936	g4683.t1	EIF3K_HUMAN
937	g4684.t1	LIPP_MYOCO
938	g4685.t1	ADB4C_MELGA
939	g4686.t1	GOGA5_XENLA
940	g4687.t1	DPH6_RAT
941	g4688.t1	NAC1_CAVPO
942	g4689.t1	NAC3_HUMAN
943	g4689.t2	NAC3_HUMAN
944	g4691.t1	MTR1C_CHICK
945	g4692.t1	CANB2_DROME
946	g4693.t1	FUMH_DANRE
947	g4694.t1	PGBD4_HUMAN
948	g4695.t1	STS_HUMAN
949	g4697.t1	STS_HUMAN
950	g4703.t1	DYH6_HUMAN
951	g4703.t1	DYH6_HUMAN
952	g4703.t1	DYH6_HUMAN
953	g4704.t1	DYH6_HUMAN
954	g4707.t1	VPS54_MOUSE
955	g4708.t1	UBR2_HUMAN
956	g4709.t1	UBR2_HUMAN
957	g4714.t1	HARB1_HUMAN
958	g4720.t1	FBX28_HUMAN
959	g4722.t1	FCF1_PONAB
960	g4723.t1	AREL1_HUMAN
961	g4724.t1	AREL1_MOUSE
962	g4725.t1	SLC31_RAT
963	g4725.t2	MAL1_DROVI
964	g4726.t1	SLC31_MOUSE
965	g4730.t1	KCNKG_HUMAN
966	g4731.t1	GMFB_PONAB
967	g4733.t1	MCM5_XENTR
968	g4736.t1	GTPB2_HUMAN
969	g4737.t1	C1D_CHICK
970	g4739.t1	RECQ1_RAT
971	g4741.t1	RDS2_CHICK
972	g4744.t1	USH2A_HUMAN
973	g4744.t1	USH2A_HUMAN
974	g4745.t1	USH2A_HUMAN
975	g4745.t1	USH2A_HUMAN
976	g4746.t1	USH2A_HUMAN
977	g4746.t1	USH2A_HUMAN
978	g4746.t1	USH2A_HUMAN
979	g4746.t1	USH2A_HUMAN
980	g4746.t1	USH2A_HUMAN
981	g4746.t1	USH2A_HUMAN
982	g4746.t1	USH2A_HUMAN
983	g4746.t1	USH2A_HUMAN
984	g4746.t1	USH2A_HUMAN
985	g4746.t1	USH2A_HUMAN
986	g4746.t1	USH2A_HUMAN
987	g4746.t1	USH2A_HUMAN
988	g4746.t1	USH2A_HUMAN
989	g4746.t1	USH2A_HUMAN
990	g4746.t1	USH2A_HUMAN
991	g4746.t1	USH2A_HUMAN
992	g4746.t1	USH2A_HUMAN
993	g4746.t2	USH2A_HUMAN
994	g4746.t2	USH2A_HUMAN
995	g4746.t2	USH2A_HUMAN
996	g4746.t2	USH2A_HUMAN
997	g4746.t2	USH2A_HUMAN
998	g4746.t2	USH2A_HUMAN
999	g4746.t2	USH2A_HUMAN
1000	g4746.t2	USH2A_HUMAN
1001	g4746.t2	USH2A_HUMAN
1002	g4746.t2	USH2A_HUMAN
1003	g4746.t2	USH2A_HUMAN
1004	g4746.t2	USH2A_HUMAN
1005	g4746.t2	USH2A_HUMAN
1006	g4746.t2	USH2A_HUMAN
1007	g4746.t2	USH2A_HUMAN
1008	g4746.t2	USH2A_HUMAN
1009	g4746.t2	USH2A_HUMAN
1010	g4746.t3	USH2A_HUMAN
1011	g4746.t3	USH2A_HUMAN
1012	g4746.t3	USH2A_HUMAN
1013	g4746.t3	USH2A_HUMAN
1014	g4746.t3	USH2A_HUMAN
1015	g4746.t3	USH2A_HUMAN
1016	g4746.t3	USH2A_HUMAN
1017	g4746.t3	USH2A_HUMAN
1018	g4746.t3	USH2A_HUMAN
1019	g4746.t3	USH2A_HUMAN
1020	g4746.t3	USH2A_HUMAN
1021	g4746.t3	USH2A_HUMAN
1022	g4746.t3	USH2A_HUMAN
1023	g4746.t3	USH2A_HUMAN
1024	g4746.t3	USH2A_HUMAN
1025	g4746.t3	USH2A_HUMAN
1026	g4746.t3	USH2A_HUMAN
1027	g4747.t1	USH2A_HUMAN
1028	g4747.t1	USH2A_HUMAN
1029	g4747.t1	USH2A_HUMAN
1030	g4747.t1	USH2A_HUMAN
1031	g4747.t1	USH2A_HUMAN
1032	g4747.t1	USH2A_HUMAN
1033	g4747.t1	USH2A_HUMAN
1034	g4747.t1	USH2A_HUMAN
1035	g4747.t1	USH2A_HUMAN
1036	g4747.t1	USH2A_HUMAN
1037	g4747.t1	USH2A_HUMAN
1038	g4747.t1	USH2A_HUMAN
1039	g4747.t1	USH2A_HUMAN
1040	g4747.t1	USH2A_HUMAN
1041	g4747.t1	USH2A_HUMAN
1042	g4747.t1	USH2A_HUMAN
1043	g4747.t2	USH2A_HUMAN
1044	g4747.t2	USH2A_HUMAN
1045	g4747.t2	USH2A_HUMAN
1046	g4747.t2	USH2A_HUMAN
1047	g4747.t2	USH2A_HUMAN
1048	g4747.t2	USH2A_HUMAN
1049	g4747.t2	USH2A_HUMAN
1050	g4747.t2	USH2A_HUMAN
1051	g4747.t2	USH2A_HUMAN
1052	g4747.t2	USH2A_HUMAN
1053	g4747.t2	USH2A_HUMAN
1054	g4747.t2	USH2A_HUMAN
1055	g4747.t2	USH2A_HUMAN
1056	g4747.t2	USH2A_HUMAN
1057	g4747.t2	USH2A_HUMAN
1058	g4747.t2	USH2A_HUMAN
1059	g4747.t2	USH2A_HUMAN
1060	g4748.t1	KCTD3_MOUSE
1061	g4749.t1	SHKB1_MOUSE
1062	g4750.t1	DHRSX_HUMAN
1063	g4751.t1	CPSF2_MOUSE
1064	g4752.t1	CPSF2_HUMAN
1065	g4756.t1	TBP_STRPU
1066	g4757.t1	CFA61_HUMAN
1067	g4758.t1	CFA61_HUMAN
1068	g4758.t1	CFA61_HUMAN
1069	g4759.t1	CRNL1_RAT
1070	g4760.t1	NXPE4_RAT
1071	g4761.t1	MTR1C_XENLA
1072	g4762.t1	KPCD1_RAT
1073	g4762.t1	KPCD1_RAT
1074	g4763.t1	PSF1_XENLA
1075	g4764.t1	TIM9_DROME
1076	g4765.t1	RB32B_DICDI
1077	g4766.t1	RGS7_HUMAN
1078	g4766.t2	RGS7_BOVIN
1079	g4766.t3	RGS7_BOVIN
1080	g4767.t1	GPT11_DANRE
1081	g4767.t2	GPT11_DANRE
1082	g4768.t1	FKBP3_BOVIN
1083	g4769.t1	RORB_HUMAN
1084	g4769.t2	RORB_HUMAN
1085	g4771.t1	RORAB_DANRE
1086	g4772.t1	MACD2_XENLA
1087	g4773.t1	CBPB1_HUMAN
1088	g4774.t1	CBPA4_MOUSE
1089	g4775.t1	TASP1_HUMAN
1090	g4778.t1	COG2_HUMAN
1091	g4780.t1	MKKS_PONAB
1092	g4781.t1	INS1A_DANRE
1093	g4782.t1	PLB1_MONDO
1094	g4782.t1	PLB1_MONDO
1095	g4782.t1	PLB1_MONDO
1096	g4783.t1	PP1B_RAT
1097	g4784.t1	SRP09_MOUSE
1098	g4787.t1	ENAH_HUMAN
1099	g4789.t1	LBR_HUMAN
1100	g4790.t1	LBR_CHICK
1101	g4791.t1	FBP1_STRPU
1102	g4791.t1	FBP1_STRPU
1103	g4791.t1	FBP1_STRPU
1104	g4791.t1	FBP1_STRPU
1105	g4791.t1	FBP1_STRPU
1106	g4792.t1	NOTC1_HUMAN
1107	g4792.t1	NOTC1_HUMAN
1108	g4792.t1	NOTC1_HUMAN
1109	g4792.t1	NOTC1_HUMAN
1110	g4792.t1	NOTC1_HUMAN
1111	g4792.t1	NOTC1_HUMAN
1112	g4792.t1	NOTC1_HUMAN
1113	g4792.t1	NOTC1_HUMAN
1114	g4792.t1	NOTC1_HUMAN
1115	g4792.t1	NOTC1_HUMAN
1116	g4792.t1	NOTC1_HUMAN
1117	g4794.t1	RTRAF_MOUSE
1118	g4795.t1	NDG_DROME
1119	g4795.t2	NDG_DROME
1120	g4800.t1	OTX2_DANRE
1121	g4802.t1	EHBP1_MOUSE
1122	g4802.t1	EHBP1_MOUSE
1123	g4802.t1	EHBP1_MOUSE
1124	g4806.t1	PP4R4_HUMAN
1125	g4806.t2	PP4R4_HUMAN
1126	g4806.t3	PP4R4_HUMAN
1127	g4807.t1	UBP34_MOUSE
1128	g4808.t1	SPTC2_RAT
1129	g4809.t1	WDR81_MOUSE
1130	g4810.t1	RYR_DROME
1131	g4811.t1	XPO1_HUMAN
1132	g4817.t1	ACTD_PHYPO
1133	g4818.t1	ACT_PINCO
1134	g4823.t1	GEPH_MOUSE
1135	g4823.t1	GEPH_MOUSE
1136	g4824.t1	DNPH1_TETNG
1137	g4825.t1	GEPH_HUMAN
1138	g4831.t1	Y7407_DICDI
1139	g4834.t1	CP46A_HUMAN
1140	g4835.t1	CP46A_HUMAN
1141	g4838.t1	ACP7_DANRE
1142	g4839.t1	ACP7_DANRE
1143	g4840.t1	SNP25_RAT
1144	g4841.t1	CLPT1_DANRE
1145	g4842.t1	RFESD_MOUSE
1146	g4844.t1	BPNT1_HUMAN
1147	g4846.t1	DRC7_XENTR
1148	g4847.t1	TTC27_CHICK
1149	g4848.t1	MEMO1_XENLA
1150	g4849.t1	ODO2_PIG
1151	g4851.t1	PROX1_MOUSE
1152	g4851.t2	PROX1_MOUSE
1153	g4852.t1	MARK3_RAT
1154	g4852.t2	MARK3_RAT
1155	g4852.t3	MARK3_RAT
1156	g4852.t4	MARK3_RAT
1157	g4853.t1	XRCC3_MOUSE
1158	g4854.t1	RBGPR_HUMAN
1159	g4858.t2	TRI33_XENLA
1160	g4861.t1	TRI56_MOUSE
1161	g4862.t1	RBGPR_MOUSE
1162	g4863.t1	G137B_XENLA
1163	g4867.t1	WDR25_HUMAN
1164	g4870.t1	SYWC_BOVIN
1165	g4871.t1	PPP5_MOUSE
1166	g4872.t1	NTPCR_MOUSE
1167	g4873.t1	LRC57_HUMAN
1168	g4875.t1	CP2J2_HUMAN
1169	g4876.t1	CP2J6_MOUSE
1170	g4878.t1	FOLH1_RAT
1171	g4879.t1	TTL_BOVIN
1172	g4880.t1	TISB_HUMAN
1173	g4882.t1	RA51B_HUMAN
1174	g4887.t1	LECE_HELCR
1175	g4889.t1	RMD2_XENTR
1176	g4890.t1	GFRP_DANRE
1177	g4890.t2	GFRP_DANRE
1178	g4891.t1	DJC17_BOVIN
1179	g4892.t1	KPC1B_CAEEL
1180	g4893.t1	TMM26_HUMAN
1181	g4896.t1	TMM26_HUMAN
1182	g4901.t1	RT12_MOUSE
1183	g4903.t1	RNF8_BOVIN
1184	g4903.t1	RNF8_BOVIN
1185	g4904.t1	U669_NEMVE
1186	g4905.t1	FBN2_MOUSE
1187	g4905.t1	FBN2_MOUSE
1188	g4905.t1	FBN2_MOUSE
1189	g4905.t1	FBN2_MOUSE
1190	g4905.t1	FBN2_MOUSE
1191	g4905.t1	FBN2_MOUSE
1192	g4905.t1	FBN2_MOUSE
1193	g4905.t1	FBN2_MOUSE
1194	g4905.t1	FBN2_MOUSE
1195	g4905.t2	FBN2_MOUSE
1196	g4905.t2	FBN2_MOUSE
1197	g4905.t2	FBN2_MOUSE
1198	g4905.t2	FBN2_MOUSE
1199	g4905.t2	FBN2_MOUSE
1200	g4905.t2	FBN2_MOUSE
1201	g4905.t2	FBN2_MOUSE
1202	g4905.t3	FBN2_MOUSE
1203	g4905.t3	FBN2_MOUSE
1204	g4905.t3	FBN2_MOUSE
1205	g4905.t3	FBN2_MOUSE
1206	g4905.t3	FBN2_MOUSE
1207	g4905.t3	FBN2_MOUSE
1208	g4905.t3	FBN2_MOUSE
1209	g4905.t3	FBN2_MOUSE
1210	g4906.t1	MED29_DANRE
1211	g4907.t1	PAF1_DANRE
1212	g4908.t1	B4GA1_DANRE
1213	g4911.t1	FUCL_ANGAN
1214	g4912.t1	LPH_HUMAN
1215	g4912.t1	LPH_HUMAN
1216	g4912.t1	LPH_HUMAN
1217	g4913.t1	LPH_HUMAN
1218	g4913.t1	LPH_HUMAN
1219	g4913.t1	LPH_HUMAN
1220	g4915.t1	LCTL_HUMAN
1221	g4916.t1	EXOS5_MOUSE
1222	g4917.t1	PRDX5_HUMAN
1223	g4921.t1	FANCM_HUMAN
1224	g4930.t1	KTU_BOVIN
1225	g4930.t2	KTU_BOVIN
1226	g4931.t1	TMM26_HUMAN
1227	g4933.t1	TMM26_HUMAN
1228	g4935.t1	TMM26_HUMAN
1229	g4937.t1	ABD12_DANRE
1230	g4938.t1	ERCC2_CRIGR
1231	g4939.t1	PEX6_MOUSE
1232	g4940.t1	KCNKC_RAT
1233	g4941.t1	A6907_ARTBC
1234	g4942.t1	XDH_CHICK
1235	g4943.t1	XDH_CHICK
1236	g4944.t1	EAPP_HUMAN
1237	g4944.t2	EAPP_HUMAN
1238	g4945.t1	PCFT_XENLA
1239	g4946.t1	PRXD1_BOVIN
1240	g4948.t1	KS6A5_CHICK
1241	g4949.t1	TBCC_BOVIN
1242	g4950.t1	METH_BOVIN
1243	g4953.t1	HHAT_HUMAN
1244	g4957.t1	TRI56_HUMAN
1245	g4958.t1	SPRI_DROME
1246	g4959.t1	TSHR_HUMAN
1247	g4961.t1	BUB1_HUMAN
1248	g4962.t1	DPF1_MOUSE
1249	g4963.t1	PNPT1_HUMAN
1250	g4966.t1	GALT7_PONAB
1251	g4966.t2	GALT7_PONAB
1252	g4966.t3	GALT7_PONAB
1253	g4967.t1	GALT7_PONAB
1254	g4969.t1	PDCD2_RAT
1255	g4970.t1	TRPT1_DANRE
1256	g4971.t1	B4GT5_MOUSE
1257	g4972.t1	ALK_CANLF
1258	g4973.t1	UD2C1_RABIT
1259	g4974.t1	AAKB2_HUMAN
1260	g4979.t1	C1TC_RAT
1261	g4980.t1	C1TC_HUMAN
1262	g4982.t1	GLRX5_DANRE
1263	g4983.t1	HYAL_STRPU
1264	g4983.t1	HYAL_STRPU
1265	g4983.t1	HYAL_STRPU
1266	g4983.t1	HYAL_STRPU
1267	g4991.t1	RM04_BOVIN
1268	g4992.t1	PCFT_XENLA
1269	g4993.t1	CRIM1_CHICK
1270	g4994.t1	ARP2A_DANRE
1271	g4995.t1	POLH_HUMAN
1272	g4996.t1	GRP1_HUMAN
1273	g4997.t1	GRP3_HUMAN
1274	g5000.t1	NPHP1_CANLF
1275	g5001.t1	PSMD8_PONAB
1276	g5002.t1	PRS10_MOUSE
1277	g5003.t1	RT05_MOUSE
1278	g5005.t1	CEBPZ_MOUSE
1279	g5006.t1	NC2A_HUMAN
1280	g5011.t1	ARGI2_HUMAN
1281	g5012.t1	LGR5_BOVIN
1282	g5013.t1	TLR8_MOUSE
1283	g5023.t1	DCAF4_HUMAN
1284	g5024.t1	S5A1_BOVIN
1285	g5027.t1	VDR_COTJA
1286	g5028.t1	PELI2_HUMAN
1287	g5031.t1	TGO1_BOVIN
1288	g5031.t2	TGO1_BOVIN
1289	g5031.t3	TGO1_BOVIN
1290	g5034.t1	KCNK4_MOUSE
1291	g5037.t1	KI26B_MOUSE
1292	g5040.t1	TRAF3_MOUSE
1293	g5041.t1	EMAP_STRPU
1294	g5041.t2	EMAP_STRPU
1295	g5042.t1	APMAP_BOVIN
1296	g5043.t1	ZNT6_DANRE
1297	g5045.t1	PHL1_BACCE
1298	g5046.t1	DDX28_MOUSE
1299	g5048.t1	YPEL5_PONAB
1300	g5050.t1	PKHG3_MOUSE
1301	g5053.t1	PIMT_MOUSE
1302	g5054.t1	ANK1_HUMAN
1303	g5054.t1	ANK1_HUMAN
1304	g5054.t1	ANK1_HUMAN
1305	g5054.t1	ANK1_HUMAN
1306	g5054.t1	ANK1_HUMAN
1307	g5054.t1	ANK1_HUMAN
1308	g5056.t1	ACH10_CHICK
1309	g5057.t1	PPR36_HUMAN
1310	g5058.t1	DUS4L_MOUSE
1311	g5059.t1	STPG4_HUMAN
1312	g5060.t1	B3GA1_CANLF
1313	g5061.t1	ATX3_RAT
1314	g5062.t1	NEK2_HUMAN
1315	g5065.t1	DDHD1_BOVIN
1316	g5067.t1	PTGR2_PONAB
1317	g5070.t1	OPA3_DANRE
1318	g5071.t1	CCD61_HUMAN
1319	g5072.t1	FOLH1_RAT
1320	g5073.t1	TMX1_BOVIN
1321	g5077.t1	TDRD9_HUMAN
1322	g5078.t1	GEMI6_HUMAN
1323	g5079.t1	DHX57_HUMAN
1324	g5080.t1	MED6_PONAB
1325	g5083.t1	MRP7_MOUSE
1326	g5085.t1	MRP7_MOUSE
1327	g5086.t1	MRP7_HUMAN
1328	g5088.t1	BDH_RAT
1329	g5092.t1	CTL4_DANRE
1330	g5093.t1	PACS1_MOUSE
1331	g5093.t1	PACS1_MOUSE
1332	g5093.t2	PACS1_MOUSE
1333	g5093.t2	PACS1_MOUSE
1334	g5093.t3	PACS1_MOUSE
1335	g5093.t3	PACS1_MOUSE
1336	g5096.t1	LPPRC_XENTR
1337	g5096.t1	LPPRC_XENTR
1338	g5097.t1	BODG_RHILO
1339	g5098.t1	ZN410_HUMAN
1340	g5102.t1	ZN106_MOUSE
1341	g5104.t1	AQR_HUMAN
1342	g5105.t1	AQR_HUMAN
1343	g5108.t1	PELET_DROME
1344	g5109.t1	CINP_MOUSE
1345	g5111.t1	PCFT_DANRE
1346	g5113.t1	CLASR_BOVIN
1347	g5115.t1	SIX4_MOUSE
1348	g5117.t1	SIX1B_DANRE
1349	g5122.t1	SIX6_HUMAN
1350	g5128.t1	BC11A_HUMAN
1351	g5135.t1	ANR63_MOUSE
1352	g5138.t1	TMM26_HUMAN
1353	g5139.t1	PP4R3_DANRE
1354	g5139.t2	PP4R3_DANRE
1355	g5139.t3	PP4R3_DANRE
1356	g5140.t1	CFA36_MOUSE
1357	g5140.t2	CFA36_XENTR
1358	g5140.t3	CFA36_MOUSE
1359	g5142.t1	PHNW_SALPC
1360	g5142.t2	PHNW_SALPC
1361	g5143.t1	PSA3_HUMAN
1362	g5145.t1	BAKOR_HUMAN
1363	g5146.t1	RPB7_DANRE
1364	g5147.t1	PPCEL_CHICK
1365	g5148.t1	FRMD6_MOUSE
1366	g5149.t1	ADPGK_MOUSE
1367	g5152.t1	MFSD6_PIG
1368	g5153.t1	APC1_HUMAN
1369	g5153.t2	APC1_HUMAN
1370	g5154.t1	TMEDA_MOUSE
1371	g5154.t2	TMEDA_MOUSE
1372	g5154.t3	TMEDA_MOUSE
1373	g5155.t1	NEK9_HUMAN
1374	g5159.t1	ZC21C_RAT
1375	g5160.t1	MLH3_HUMAN
1376	g5161.t1	MLH3_HUMAN
1377	g5163.t1	CDKN3_HUMAN
1378	g5164.t1	FBXW7_BOVIN
1379	g5164.t1	FBXW7_BOVIN
1380	g5165.t1	BMP2_MOUSE
1381	g5166.t1	UNIV_STRPU
1382	g5169.t1	TORSO_BOMMO
1383	g5171.t1	YL432_MIMIV
1384	g5172.t1	T3HPD_SACKO
1385	g5176.t1	RT10_DANRE
1386	g5177.t1	DNAL1_CIOIN
1387	g5178.t1	ZN541_MOUSE
1388	g5179.t1	ZN541_HUMAN
1389	g5180.t1	ATLA2_HUMAN
1390	g5181.t1	PGBD4_HUMAN
1391	g5183.t1	LRC73_HUMAN
1392	g5184.t1	MOT12_MOUSE
1393	g5185.t1	CP46A_MOUSE
1394	g5188.t1	ASGL1_MACFA
