geneID	geneName
g4481.t1	RSAD2_DANRE
g4482.t1	CK068_DANRE
g4483.t1	AKT3_HUMAN
g4483.t2	AKT3_HUMAN
g4487.t1	S5A1_RAT
g4488.t1	ZFYV1_MOUSE
g4489.t1	TGRM1_MOUSE
g4489.t1	TGRM1_MOUSE
g4489.t1	TGRM1_MOUSE
g4494.t1	KLH28_MOUSE
g4496.t1	INSM1_XENLA
g4498.t1	RGPA1_RAT
g4498.t1	RGPA1_RAT
g4499.t1	CC170_HUMAN
g4500.t1	CC170_HUMAN
g4503.t1	ANKE1_HUMAN
g4504.t1	MEN1_RAT
g4506.t1	ACBP4_ARATH
g4511.t1	CFA70_MOUSE
g4511.t2	CFA70_MOUSE
g4511.t2	CFA70_MOUSE
g4512.t1	DTD1_BOVIN
g4513.t1	NCKX4_HUMAN
g4514.t1	RBBP9_MOUSE
g4515.t1	RBBP9_RAT
g4518.t1	UBR7_HUMAN
g4520.t1	SETD3_CHICK
g4521.t1	CCNK_MOUSE
g4522.t1	TTC13_HUMAN
g4523.t1	SIA7B_CHICK
g4524.t1	MOCS1_MOUSE
g4526.t1	MOCS1_BOVIN
g4527.t1	HLX_BOVIN
g4528.t1	YLPM1_MOUSE
g4529.t1	YLPM1_RAT
g4534.t1	CC85C_XENTR
g4536.t1	PHF10_HUMAN
g4537.t1	PHF10_XENLA
g4542.t1	CE128_HUMAN
g4543.t1	ACM3_RAT
g4544.t1	BROX_XENTR
g4545.t1	STON2_MOUSE
g4551.t1	NPAS4_MOUSE
g4552.t1	TRM61_HUMAN
g4553.t1	RSH4A_HUMAN
g4553.t1	RSH4A_HUMAN
g4554.t1	SAV1_MOUSE
g4556.t1	PLB1_RAT
g4556.t1	PLB1_RAT
g4556.t1	PLB1_RAT
g4556.t1	PLB1_RAT
g4557.t1	PLB1_MONDO
g4557.t1	PLB1_MONDO
g4557.t1	PLB1_MONDO
g4558.t1	STYX_HUMAN
g4559.t1	MOXD1_DANRE
g4560.t1	UNC42_CAEEL
g4562.t1	MCFD2_PONAB
g4563.t1	ACNT1_MOUSE
g4563.t2	ACNT1_MOUSE
g4564.t1	ACNT2_RAT
g4565.t1	KI16B_HUMAN
g4565.t2	KI16B_HUMAN
g4566.t1	KI16B_MOUSE
g4567.t1	MOT14_HUMAN
g4568.t1	MOT13_MOUSE
g4569.t1	DYL1_DROME
g4570.t1	DYL1_DROME
g4571.t1	DYL1_DROME
g4572.t1	FKBP2_MOUSE
g4573.t1	SMD2_CAEEL
g4574.t1	SRSF4_MOUSE
g4574.t2	SRSF4_MOUSE
g4574.t3	SRSF4_MOUSE
g4575.t1	ERG28_MOUSE
g4577.t1	PCX1_HUMAN
g4578.t1	PCX1_HUMAN
g4579.t1	M3K9_MOUSE
g4580.t1	KAD7_HUMAN
g4581.t1	RAB1A_RAT
g4582.t1	ERO1A_BOVIN
g4583.t1	ERO1B_MOUSE
g4583.t2	ERO1B_MOUSE
g4585.t1	DYL1_CHLRE
g4586.t1	NAA30_HUMAN
g4588.t1	ACH10_CHICK
g4590.t1	B3GT1_PONPY
g4591.t1	B3GT1_PONPY
g4592.t1	B3GT1_PONPY
g4599.t1	MAAI_MOUSE
g4600.t1	LFTY1_MOUSE
g4603.t1	SDE2_RAT
g4605.t1	DPOA2_HUMAN
g4606.t1	IKBE_MOUSE
g4609.t1	NENF_BOVIN
g4610.t1	ASPP1_HUMAN
g4611.t1	ASPP1_MOUSE
g4612.t1	RHGBA_HUMAN
g4613.t1	AP2S1_RAT
g4614.t1	RPAC1_MOUSE
g4616.t1	PTK7_CHICK
g4617.t1	PTK7_CHICK
g4619.t1	LRC40_DANRE
g4621.t1	TMM26_HUMAN
g4622.t1	TMM26_HUMAN
g4623.t1	TMM26_HUMAN
g4624.t1	ANGE2_HUMAN
g4628.t1	FCGBP_HUMAN
g4632.t1	TYDP1_MOUSE
g4634.t1	VSX2_CHICK
g4636.t1	PLD3_XENLA
g4637.t1	CATL_SCHMA
g4638.t1	ADH_SULAC
g4638.t2	ADH_SULAC
g4638.t3	ADH_SULAC
g4639.t1	ADH_SULAC
g4640.t1	RNOY_CRAGI
g4644.t1	HYLS1_BOVIN
g4645.t1	MABP1_XENLA
g4645.t2	MABP1_XENLA
g4648.t1	SRR_HUMAN
g4651.t1	SRBD1_HUMAN
g4654.t1	PKDCC_HUMAN
g4655.t1	FRMD8_XENLA
g4655.t2	FRMD8_HUMAN
g4658.t1	ZC3HE_MOUSE
g4658.t1	ZC3HE_MOUSE
g4659.t1	OPSP_COLLI
g4661.t1	CES2_CAEEL
g4664.t1	CSKMT_DANRE
g4666.t1	ACS2L_MOUSE
g4667.t1	PPN_DROME
g4667.t1	PPN_DROME
g4667.t1	PPN_DROME
g4667.t1	PPN_DROME
g4667.t1	PPN_DROME
g4667.t1	PPN_DROME
g4668.t1	PXDN_XENTR
g4668.t1	PXDN_XENTR
g4670.t1	HTD2_HUMAN
g4671.t1	ISM1_MOUSE
g4672.t1	DZAN1_MOUSE
g4674.t1	CSC1_DANRE
g4674.t2	CSC1_DANRE
g4677.t1	PSME4_HUMAN
g4678.t1	PSME4_BOVIN
g4679.t1	PSME4_BOVIN
g4680.t1	PSM4A_DANRE
g4681.t1	PSME4_XENLA
g4682.t1	ACYP1_XENTR
g4683.t1	EIF3K_HUMAN
g4684.t1	LIPP_MYOCO
g4685.t1	ADB4C_MELGA
g4686.t1	GOGA5_XENLA
g4687.t1	DPH6_RAT
g4688.t1	NAC1_CAVPO
g4689.t1	NAC3_HUMAN
g4689.t2	NAC3_HUMAN
g4691.t1	MTR1C_CHICK
g4692.t1	CANB2_DROME
g4693.t1	FUMH_DANRE
g4694.t1	PGBD4_HUMAN
g4695.t1	STS_HUMAN
g4697.t1	STS_HUMAN
g4703.t1	DYH6_HUMAN
g4703.t1	DYH6_HUMAN
g4703.t1	DYH6_HUMAN
g4704.t1	DYH6_HUMAN
g4707.t1	VPS54_MOUSE
g4708.t1	UBR2_HUMAN
g4709.t1	UBR2_HUMAN
g4714.t1	HARB1_HUMAN
g4720.t1	FBX28_HUMAN
g4722.t1	FCF1_PONAB
g4723.t1	AREL1_HUMAN
g4724.t1	AREL1_MOUSE
g4725.t1	SLC31_RAT
g4725.t2	MAL1_DROVI
g4726.t1	SLC31_MOUSE
g4730.t1	KCNKG_HUMAN
g4731.t1	GMFB_PONAB
g4733.t1	MCM5_XENTR
g4736.t1	GTPB2_HUMAN
g4737.t1	C1D_CHICK
g4739.t1	RECQ1_RAT
g4741.t1	RDS2_CHICK
g4744.t1	USH2A_HUMAN
g4744.t1	USH2A_HUMAN
g4745.t1	USH2A_HUMAN
g4745.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t1	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t2	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4746.t3	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t1	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4747.t2	USH2A_HUMAN
g4748.t1	KCTD3_MOUSE
g4749.t1	SHKB1_MOUSE
g4750.t1	DHRSX_HUMAN
g4751.t1	CPSF2_MOUSE
g4752.t1	CPSF2_HUMAN
g4756.t1	TBP_STRPU
g4757.t1	CFA61_HUMAN
g4758.t1	CFA61_HUMAN
g4758.t1	CFA61_HUMAN
g4759.t1	CRNL1_RAT
g4760.t1	NXPE4_RAT
g4761.t1	MTR1C_XENLA
g4762.t1	KPCD1_RAT
g4762.t1	KPCD1_RAT
g4763.t1	PSF1_XENLA
g4764.t1	TIM9_DROME
g4765.t1	RB32B_DICDI
g4766.t1	RGS7_HUMAN
g4766.t2	RGS7_BOVIN
g4766.t3	RGS7_BOVIN
g4767.t1	GPT11_DANRE
g4767.t2	GPT11_DANRE
g4768.t1	FKBP3_BOVIN
g4769.t1	RORB_HUMAN
g4769.t2	RORB_HUMAN
g4771.t1	RORAB_DANRE
g4772.t1	MACD2_XENLA
g4773.t1	CBPB1_HUMAN
g4774.t1	CBPA4_MOUSE
g4775.t1	TASP1_HUMAN
g4778.t1	COG2_HUMAN
g4780.t1	MKKS_PONAB
g4781.t1	INS1A_DANRE
g4782.t1	PLB1_MONDO
g4782.t1	PLB1_MONDO
g4782.t1	PLB1_MONDO
g4783.t1	PP1B_RAT
g4784.t1	SRP09_MOUSE
g4787.t1	ENAH_HUMAN
g4789.t1	LBR_HUMAN
g4790.t1	LBR_CHICK
g4791.t1	FBP1_STRPU
g4791.t1	FBP1_STRPU
g4791.t1	FBP1_STRPU
g4791.t1	FBP1_STRPU
g4791.t1	FBP1_STRPU
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4792.t1	NOTC1_HUMAN
g4794.t1	RTRAF_MOUSE
g4795.t1	NDG_DROME
g4795.t2	NDG_DROME
g4800.t1	OTX2_DANRE
g4802.t1	EHBP1_MOUSE
g4802.t1	EHBP1_MOUSE
g4802.t1	EHBP1_MOUSE
g4806.t1	PP4R4_HUMAN
g4806.t2	PP4R4_HUMAN
g4806.t3	PP4R4_HUMAN
g4807.t1	UBP34_MOUSE
g4808.t1	SPTC2_RAT
g4809.t1	WDR81_MOUSE
g4810.t1	RYR_DROME
g4811.t1	XPO1_HUMAN
g4817.t1	ACTD_PHYPO
g4818.t1	ACT_PINCO
g4823.t1	GEPH_MOUSE
g4823.t1	GEPH_MOUSE
g4824.t1	DNPH1_TETNG
g4825.t1	GEPH_HUMAN
g4831.t1	Y7407_DICDI
g4834.t1	CP46A_HUMAN
g4835.t1	CP46A_HUMAN
g4838.t1	ACP7_DANRE
g4839.t1	ACP7_DANRE
g4840.t1	SNP25_RAT
g4841.t1	CLPT1_DANRE
g4842.t1	RFESD_MOUSE
g4844.t1	BPNT1_HUMAN
g4846.t1	DRC7_XENTR
g4847.t1	TTC27_CHICK
g4848.t1	MEMO1_XENLA
g4849.t1	ODO2_PIG
g4851.t1	PROX1_MOUSE
g4851.t2	PROX1_MOUSE
g4852.t1	MARK3_RAT
g4852.t2	MARK3_RAT
g4852.t3	MARK3_RAT
g4852.t4	MARK3_RAT
g4853.t1	XRCC3_MOUSE
g4854.t1	RBGPR_HUMAN
g4858.t2	TRI33_XENLA
g4861.t1	TRI56_MOUSE
g4862.t1	RBGPR_MOUSE
g4863.t1	G137B_XENLA
g4867.t1	WDR25_HUMAN
g4870.t1	SYWC_BOVIN
g4871.t1	PPP5_MOUSE
g4872.t1	NTPCR_MOUSE
g4873.t1	LRC57_HUMAN
g4875.t1	CP2J2_HUMAN
g4876.t1	CP2J6_MOUSE
g4878.t1	FOLH1_RAT
g4879.t1	TTL_BOVIN
g4880.t1	TISB_HUMAN
g4882.t1	RA51B_HUMAN
g4887.t1	LECE_HELCR
g4889.t1	RMD2_XENTR
g4890.t1	GFRP_DANRE
g4890.t2	GFRP_DANRE
g4891.t1	DJC17_BOVIN
g4892.t1	KPC1B_CAEEL
g4893.t1	TMM26_HUMAN
g4896.t1	TMM26_HUMAN
g4901.t1	RT12_MOUSE
g4903.t1	RNF8_BOVIN
g4903.t1	RNF8_BOVIN
g4904.t1	U669_NEMVE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t1	FBN2_MOUSE
g4905.t2	FBN2_MOUSE
g4905.t2	FBN2_MOUSE
g4905.t2	FBN2_MOUSE
g4905.t2	FBN2_MOUSE
g4905.t2	FBN2_MOUSE
g4905.t2	FBN2_MOUSE
g4905.t2	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4905.t3	FBN2_MOUSE
g4906.t1	MED29_DANRE
g4907.t1	PAF1_DANRE
g4908.t1	B4GA1_DANRE
g4911.t1	FUCL_ANGAN
g4912.t1	LPH_HUMAN
g4912.t1	LPH_HUMAN
g4912.t1	LPH_HUMAN
g4913.t1	LPH_HUMAN
g4913.t1	LPH_HUMAN
g4913.t1	LPH_HUMAN
g4915.t1	LCTL_HUMAN
g4916.t1	EXOS5_MOUSE
g4917.t1	PRDX5_HUMAN
g4921.t1	FANCM_HUMAN
g4930.t1	KTU_BOVIN
g4930.t2	KTU_BOVIN
g4931.t1	TMM26_HUMAN
g4933.t1	TMM26_HUMAN
g4935.t1	TMM26_HUMAN
g4937.t1	ABD12_DANRE
g4938.t1	ERCC2_CRIGR
g4939.t1	PEX6_MOUSE
g4940.t1	KCNKC_RAT
g4941.t1	A6907_ARTBC
g4942.t1	XDH_CHICK
g4943.t1	XDH_CHICK
g4944.t1	EAPP_HUMAN
g4944.t2	EAPP_HUMAN
g4945.t1	PCFT_XENLA
g4946.t1	PRXD1_BOVIN
g4948.t1	KS6A5_CHICK
g4949.t1	TBCC_BOVIN
g4950.t1	METH_BOVIN
g4953.t1	HHAT_HUMAN
g4957.t1	TRI56_HUMAN
g4958.t1	SPRI_DROME
g4959.t1	TSHR_HUMAN
g4961.t1	BUB1_HUMAN
g4962.t1	DPF1_MOUSE
g4963.t1	PNPT1_HUMAN
g4966.t1	GALT7_PONAB
g4966.t2	GALT7_PONAB
g4966.t3	GALT7_PONAB
g4967.t1	GALT7_PONAB
g4969.t1	PDCD2_RAT
g4970.t1	TRPT1_DANRE
g4971.t1	B4GT5_MOUSE
g4972.t1	ALK_CANLF
g4973.t1	UD2C1_RABIT
g4974.t1	AAKB2_HUMAN
g4979.t1	C1TC_RAT
g4980.t1	C1TC_HUMAN
g4982.t1	GLRX5_DANRE
g4983.t1	HYAL_STRPU
g4983.t1	HYAL_STRPU
g4983.t1	HYAL_STRPU
g4983.t1	HYAL_STRPU
g4991.t1	RM04_BOVIN
g4992.t1	PCFT_XENLA
g4993.t1	CRIM1_CHICK
g4994.t1	ARP2A_DANRE
g4995.t1	POLH_HUMAN
g4996.t1	GRP1_HUMAN
g4997.t1	GRP3_HUMAN
g5000.t1	NPHP1_CANLF
g5001.t1	PSMD8_PONAB
g5002.t1	PRS10_MOUSE
g5003.t1	RT05_MOUSE
g5005.t1	CEBPZ_MOUSE
g5006.t1	NC2A_HUMAN
g5011.t1	ARGI2_HUMAN
g5012.t1	LGR5_BOVIN
g5013.t1	TLR8_MOUSE
g5023.t1	DCAF4_HUMAN
g5024.t1	S5A1_BOVIN
g5027.t1	VDR_COTJA
g5028.t1	PELI2_HUMAN
g5031.t1	TGO1_BOVIN
g5031.t2	TGO1_BOVIN
g5031.t3	TGO1_BOVIN
g5034.t1	KCNK4_MOUSE
g5037.t1	KI26B_MOUSE
g5040.t1	TRAF3_MOUSE
g5041.t1	EMAP_STRPU
g5041.t2	EMAP_STRPU
g5042.t1	APMAP_BOVIN
g5043.t1	ZNT6_DANRE
g5045.t1	PHL1_BACCE
g5046.t1	DDX28_MOUSE
g5048.t1	YPEL5_PONAB
g5050.t1	PKHG3_MOUSE
g5053.t1	PIMT_MOUSE
g5054.t1	ANK1_HUMAN
g5054.t1	ANK1_HUMAN
g5054.t1	ANK1_HUMAN
g5054.t1	ANK1_HUMAN
g5054.t1	ANK1_HUMAN
g5054.t1	ANK1_HUMAN
g5056.t1	ACH10_CHICK
g5057.t1	PPR36_HUMAN
g5058.t1	DUS4L_MOUSE
g5059.t1	STPG4_HUMAN
g5060.t1	B3GA1_CANLF
g5061.t1	ATX3_RAT
g5062.t1	NEK2_HUMAN
g5065.t1	DDHD1_BOVIN
g5067.t1	PTGR2_PONAB
g5070.t1	OPA3_DANRE
g5071.t1	CCD61_HUMAN
g5072.t1	FOLH1_RAT
g5073.t1	TMX1_BOVIN
g5077.t1	TDRD9_HUMAN
g5078.t1	GEMI6_HUMAN
g5079.t1	DHX57_HUMAN
g5080.t1	MED6_PONAB
g5083.t1	MRP7_MOUSE
g5085.t1	MRP7_MOUSE
g5086.t1	MRP7_HUMAN
g5088.t1	BDH_RAT
g5092.t1	CTL4_DANRE
g5093.t1	PACS1_MOUSE
g5093.t1	PACS1_MOUSE
g5093.t2	PACS1_MOUSE
g5093.t2	PACS1_MOUSE
g5093.t3	PACS1_MOUSE
g5093.t3	PACS1_MOUSE
g5096.t1	LPPRC_XENTR
g5096.t1	LPPRC_XENTR
g5097.t1	BODG_RHILO
g5098.t1	ZN410_HUMAN
g5102.t1	ZN106_MOUSE
g5104.t1	AQR_HUMAN
g5105.t1	AQR_HUMAN
g5108.t1	PELET_DROME
g5109.t1	CINP_MOUSE
g5111.t1	PCFT_DANRE
g5113.t1	CLASR_BOVIN
g5115.t1	SIX4_MOUSE
g5117.t1	SIX1B_DANRE
g5122.t1	SIX6_HUMAN
g5128.t1	BC11A_HUMAN
g5135.t1	ANR63_MOUSE
g5138.t1	TMM26_HUMAN
g5139.t1	PP4R3_DANRE
g5139.t2	PP4R3_DANRE
g5139.t3	PP4R3_DANRE
g5140.t1	CFA36_MOUSE
g5140.t2	CFA36_XENTR
g5140.t3	CFA36_MOUSE
g5142.t1	PHNW_SALPC
g5142.t2	PHNW_SALPC
g5143.t1	PSA3_HUMAN
g5145.t1	BAKOR_HUMAN
g5146.t1	RPB7_DANRE
g5147.t1	PPCEL_CHICK
g5148.t1	FRMD6_MOUSE
g5149.t1	ADPGK_MOUSE
g5152.t1	MFSD6_PIG
g5153.t1	APC1_HUMAN
g5153.t2	APC1_HUMAN
g5154.t1	TMEDA_MOUSE
g5154.t2	TMEDA_MOUSE
g5154.t3	TMEDA_MOUSE
g5155.t1	NEK9_HUMAN
g5159.t1	ZC21C_RAT
g5160.t1	MLH3_HUMAN
g5161.t1	MLH3_HUMAN
g5163.t1	CDKN3_HUMAN
g5164.t1	FBXW7_BOVIN
g5164.t1	FBXW7_BOVIN
g5165.t1	BMP2_MOUSE
g5166.t1	UNIV_STRPU
g5169.t1	TORSO_BOMMO
g5171.t1	YL432_MIMIV
g5172.t1	T3HPD_SACKO
g5176.t1	RT10_DANRE
g5177.t1	DNAL1_CIOIN
g5178.t1	ZN541_MOUSE
g5179.t1	ZN541_HUMAN
g5180.t1	ATLA2_HUMAN
g5181.t1	PGBD4_HUMAN
g5183.t1	LRC73_HUMAN
g5184.t1	MOT12_MOUSE
g5185.t1	CP46A_MOUSE
g5188.t1	ASGL1_MACFA
g5191.t1	RYK_AVIR3
g5192.t1	CYSK_SCHPO
g5192.t2	CYSK_SCHPO
g5196.t1	OSTA_LEUER
g5199.t1	DUS10_BOVIN
g5200.t1	NXRD1_HUMAN
g5202.t1	ACHA6_PANTR
g5203.t1	ACHA6_PANTR
g5206.t1	SVEP1_MOUSE
g5206.t1	SVEP1_MOUSE
g5206.t1	SVEP1_MOUSE
g5206.t1	SVEP1_MOUSE
g5206.t1	SVEP1_MOUSE
g5207.t1	SVEP1_HUMAN
g5208.t1	FBP1_STRPU
g5208.t1	FBP1_STRPU
g5208.t1	FBP1_STRPU
g5208.t1	FBP1_STRPU
g5208.t1	FBP1_STRPU
g5208.t1	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5208.t2	FBP1_STRPU
g5212.t1	SVEP1_RAT
g5212.t1	SVEP1_RAT
g5212.t1	SVEP1_RAT
g5212.t1	SVEP1_RAT
g5212.t1	SVEP1_RAT
g5212.t1	SVEP1_RAT
g5212.t1	SVEP1_RAT
g5215.t1	SVEP1_HUMAN
g5215.t1	SVEP1_HUMAN
g5223.t1	KS6C1_HUMAN
g5223.t1	KS6C1_HUMAN
g5224.t1	KS6C1_HUMAN
g5225.t1	BBOF1_XENLA
g5226.t1	LR74A_RAT
g5226.t2	LR74A_RAT
g5227.t1	EPHX3_XENTR
g5228.t1	EPHX4_HUMAN
g5230.t1	INT7_CHICK
g5231.t1	DTL_XENTR
g5232.t1	WDR26_XENTR
g5233.t1	WDR43_MOUSE
g5235.t1	LTR3A_XENLA
g5236.t1	C170B_XENLA
g5236.t3	C170B_XENTR
g5237.t1	CDAN1_MOUSE
g5239.t1	CPAS1_DICDI
g5240.t1	CDC42_RAT
g5241.t1	LGMN_BOVIN
g5258.t1	GDPP1_DANRE
g5259.t1	EXO1_DANRE
g5259.t2	EXO1_DANRE
g5260.t1	YIPF4_RAT
g5262.t1	S2529_RAT
g5264.t1	TYY1_HUMAN
g5264.t2	TYY1_HUMAN
g5266.t1	DEGS1_DROME
g5267.t1	DEGS2_HUMAN
g5268.t1	RBM41_DANRE
g5270.t1	UTP25_XENTR
g5271.t1	TMM62_HUMAN
g5272.t1	F177A_HUMAN
g5273.t1	OTUB1_RAT
g5274.t1	NVL_HUMAN
g5275.t1	EF1G_CARAU
g5275.t2	EF1G_RAT
g5280.t1	CMKMT_MOUSE
g5282.t1	TM87B_MOUSE
g5283.t1	RCOR2_DANRE
g5285.t1	VATD_PONAB
g5286.t1	ARPIN_DANRE
g5287.t1	GALT2_HUMAN
g5290.t1	S39A9_MICUN
g5291.t1	ERH_AEDAE
g5292.t1	CHUR_XENLA
g5293.t1	TRM6_MOUSE
g5293.t1	TRM6_MOUSE
g5296.t1	CBPA4_HUMAN
g5297.t1	ZNT9_DANRE
g5298.t1	JAG1B_DANRE
g5300.t1	CNIH1_PONAB
g5301.t1	MEIS1_MOUSE
g5301.t2	MEIS1_MOUSE
g5310.t1	TLCD5_BOVIN
g5311.t1	ADCYA_MOUSE
g5311.t1	ADCYA_MOUSE
g5312.t1	NRX1A_HUMAN
g5312.t1	NRX1A_HUMAN
g5312.t2	NR3BA_DANRE
g5312.t2	NR3BA_DANRE
g5314.t1	DEX1_ARATH
g5315.t1	BABA2_BRAFL
g5317.t1	PIGL_RAT
g5318.t1	FBX48_HUMAN
g5322.t1	SVEP1_MOUSE
g5322.t1	SVEP1_MOUSE
g5322.t1	SVEP1_MOUSE
g5326.t1	FBP1_STRPU
g5326.t1	FBP1_STRPU
g5326.t1	FBP1_STRPU
g5326.t1	FBP1_STRPU
g5326.t1	FBP1_STRPU
g5326.t1	FBP1_STRPU
g5326.t1	FBP1_STRPU
g5327.t1	SVEP1_HUMAN
g5327.t1	SVEP1_HUMAN
g5327.t1	SVEP1_HUMAN
g5338.t1	TCNA_TRYCR
g5338.t1	TCNA_TRYCR
g5338.t1	TCNA_TRYCR
g5338.t1	TCNA_TRYCR
g5338.t1	TCNA_TRYCR
g5339.t1	HARB1_HUMAN
g20092.t1	U3IP2_HUMAN
g20093.t1	RL18A_HUMAN
g20094.t1	ACAD9_MOUSE
g20095.t1	ABHD6_RAT
g20096.t1	CPT2_DANRE
g20098.t1	CPT2_XENLA
g20099.t1	CF20D_MOUSE
g20101.t1	SRPK1_HUMAN
g20101.t1	SRPK1_HUMAN
g20101.t2	SRPK1_HUMAN
g20101.t2	SRPK1_HUMAN
g20103.t1	ING3_XENTR
g20105.t1	MKRN1_NOTEU
g20106.t1	TBK1_MOUSE
g20107.t1	NOL9_BOVIN
g20111.t1	ELAP2_HUMAN
g20111.t2	ELAP2_HUMAN
g20112.t1	CF276_DANRE
g20113.t1	TRPV6_HUMAN
g20117.t1	CHSTB_RAT
g20118.t1	CHSTE_DANRE
g20120.t1	CHSTE_DANRE
g20124.t1	TRPV5_HUMAN
g20125.t1	BORC6_HUMAN
g20125.t2	BORC6_HUMAN
g20127.t1	GSXL1_ARATH
g20128.t1	GSXL5_ARATH
g20129.t1	GSXL5_ARATH
g20130.t1	EBP_RAT
g20131.t1	EBP_CAVPO
g20132.t1	EBP_CAVPO
g20133.t1	EBP_MOUSE
g20134.t1	BAP1_CHICK
g20136.t1	SC6A1_HUMAN
g20137.t1	GPRX_ORYLA
g20141.t1	PGBD4_HUMAN
g20142.t1	ORC5_MOUSE
g20143.t1	ABCC9_RABIT
g20144.t1	ABCC8_HUMAN
g20144.t1	ABCC8_HUMAN
g20144.t1	ABCC8_HUMAN
g20145.t1	ABCC8_RAT
g20146.t1	FXL18_HUMAN
g20147.t1	ABCC8_RAT
g20148.t1	TES_RABIT
g20149.t1	PRIC1_DROME
g20150.t1	CAPS1_RAT
g20150.t2	CAPS1_RAT
g20152.t1	ACT6_DIBDE
g20153.t1	ST1C2_HUMAN
g20161.t1	DCPS_BOVIN
g20164.t1	MFAP4_MOUSE
g20169.t1	ZMY10_XENLA
g20170.t1	PLCA_MOUSE
g20171.t1	MAGI2_HUMAN
g20171.t1	MAGI2_HUMAN
g20171.t2	MAGI2_RAT
g20171.t2	MAGI2_RAT
g20172.t1	HUTU_MOUSE
